year,rcp,had,had_025,had_975,cw,cw_1sigma,giss,trf,volc,solar,anthro,ghg,co2ch4n2o,co2,fgassum,mhalosum,aerosols,other,soi,amo,had_full,cw_full,giss_full,volc_mean,soi_mean,amo_mean
1901,rcp45,0.0426666666666666,-0.102333333333333,0.183666666666667,0.0716666666666666,0.048,0.0416666666666666,0.20682824,0.19166193,-0.05291125,0.25973949,0.47978018,0.47925899,0.35706406,1.08072e-05,0.00051038,-0.085594534,-0.134446152,-0.0416666666666667,0.0896666666666667,0.0426666666666666,0.0716666666666666,0.0416666666666666,0.19166193,-0.0416666666666667,0.0896666666666667
1902,rcp45,-0.100333333333333,-0.236333333333333,0.0316666666666666,-0.0773333333333334,0.046,-0.0983333333333334,0.215273054,-0.25694328,-0.046388125,0.26166118,0.48859495,0.48805122,0.36338651,1.1376e-05,0.00053235,-0.085732068,-0.141201702,1.61907524424502e-17,-0.100583333333333,-0.100333333333333,-0.0773333333333334,-0.0983333333333334,-0.25694328,1.61907524424502e-17,-0.100583333333333
1903,rcp45,-0.177333333333333,-0.315333333333333,-0.0463333333333333,-0.156333333333333,0.046,-0.188333333333333,0.24768873,-0.65105786,-0.01581125,0.26349998,0.4975297,0.49696353,0.36970149,1.1974737e-05,0.00055419,-0.088861387,-0.145168322,0.6,-0.191916666666667,-0.177333333333333,-0.156333333333333,-0.188333333333333,-0.65105786,0.6,-0.191916666666667
1904,rcp45,-0.218333333333333,-0.355333333333333,-0.0853333333333334,-0.208333333333333,0.046,-0.288333333333333,0.274627355,-0.3563287,0.00875,0.26587735,0.50703385,0.50644528,0.37645901,1.2604986e-05,0.000575965,-0.090906547,-0.15024995,0.591666666666667,-0.346916666666667,-0.218333333333333,-0.208333333333333,-0.288333333333333,-0.3563287,0.591666666666667,-0.346916666666667
1905,rcp45,-0.0753333333333334,-0.209333333333333,0.0546666666666666,-0.0433333333333333,0.046,-0.0883333333333334,0.2829350012,0.0021442188,0.012630625,0.27030438,0.51742248,0.51681148,0.38410722,1.3268406e-05,0.00059774,-0.092681936,-0.154436168,-3.30833333333333,-0.202,-0.0753333333333334,-0.0433333333333333,-0.0883333333333334,0.0021442188,-3.30833333333333,-0.202
1906,rcp45,0.0186666666666667,-0.113333333333333,0.149666666666667,0.0406666666666666,0.045,-0.0283333333333334,0.2895572,0.1001588,0.016485,0.27307219,0.52824419,0.52760979,0.39219378,1.3966743e-05,0.000620425,-0.094408059,-0.160763929,0.35,-0.0725833333333333,0.0186666666666667,0.0406666666666666,-0.0283333333333334,0.1001588,0.35,-0.0725833333333333
1907,rcp45,-0.163333333333333,-0.294333333333333,-0.0373333333333334,-0.122333333333333,0.043,-0.198333333333333,0.293330591,0.076169219,0.017793125,0.27553747,0.53869051,0.53802633,0.3998202,1.4701835e-05,0.00064948,-0.096580376,-0.166572675,-0.291666666666667,-0.2265,-0.163333333333333,-0.122333333333333,-0.198333333333333,0.076169219,-0.291666666666667,-0.2265
1908,rcp45,-0.209333333333333,-0.338333333333333,-0.0863333333333334,-0.160333333333333,0.044,-0.228333333333333,0.298821448,0.087821302,0.013584375,0.28523707,0.54889277,0.54819324,0.4069878,1.5475616e-05,0.00068406,-0.096331318,-0.167324385,0.45,-0.129833333333333,-0.209333333333333,-0.160333333333333,-0.228333333333333,0.087821302,0.45,-0.129833333333333
1909,rcp45,-0.220333333333333,-0.347333333333333,-0.0983333333333334,-0.210333333333333,0.043,-0.268333333333333,0.29861596,0.15396401,0.00092312501,0.29769283,0.55920947,0.55847454,0.41414581,1.6290122e-05,0.00071864,-0.095365952,-0.166150687,0.358333333333333,-0.137,-0.220333333333333,-0.210333333333333,-0.268333333333333,0.15396401,0.358333333333333,-0.137
1910,rcp45,-0.188333333333333,-0.315333333333333,-0.0663333333333334,-0.190333333333333,0.043,-0.228333333333333,0.28514719,0.18892026,-0.019236875,0.30438406,0.56937905,0.56860868,0.42129426,1.7147497e-05,0.00075322,-0.097318513,-0.167676484,2.01666666666667,-0.2475,-0.188333333333333,-0.190333333333333,-0.228333333333333,0.18892026,2.01666666666667,-0.2475
1911,rcp45,-0.242333333333333,-0.366333333333333,-0.122333333333333,-0.208333333333333,0.042,-0.228333333333333,0.27993548,0.19508901,-0.034409375,0.31434485,0.5789566,0.57815082,0.42798755,1.8049997e-05,0.000787735,-0.098711063,-0.165900685,-0.991666666666667,-0.213583333333333,-0.242333333333333,-0.208333333333333,-0.228333333333333,0.19508901,-0.991666666666667,-0.213583333333333
1912,rcp45,-0.135333333333333,-0.259333333333333,-0.0183333333333334,-0.134333333333333,0.041,-0.158333333333333,0.286449065,-0.048576615,-0.04139625,0.32784531,0.58828938,0.58744677,0.43422682,1.8999997e-05,0.000823615,-0.099690011,-0.160754064,-1.63333333333333,-0.228083333333333,-0.135333333333333,-0.134333333333333,-0.158333333333333,-0.048576615,-1.63333333333333,-0.228083333333333
1913,rcp45,-0.122333333333333,-0.246333333333333,-0.00333333333333336,-0.101333333333333,0.041,-0.158333333333333,0.29942194,-0.15652974,-0.03905125,0.33847319,0.59788188,0.5969873,0.44045882,1.9999996e-05,0.00087458,-0.10175676,-0.157651922,-1.16666666666667,-0.388083333333333,-0.122333333333333,-0.101333333333333,-0.158333333333333,-0.15652974,-1.16666666666667,-0.388083333333333
1914,rcp45,0.0576666666666666,-0.0713333333333334,0.181666666666667,0.0736666666666666,0.039,0.0416666666666666,0.332319431,0.055606719,-0.019149375,0.3514688,0.60706999,0.60611305,0.44623943,2.1052628e-05,0.00093589,-0.10302513,-0.152576065,-1.2,-0.290583333333333,0.0576666666666666,0.0736666666666666,0.0416666666666666,0.055606719,-1.2,-0.290583333333333
1915,rcp45,0.160666666666667,0.0176666666666667,0.294666666666667,0.141666666666667,0.039,0.0716666666666666,0.38539931,0.15944734,0.0196175,0.36578181,0.61585979,0.61486402,0.45156962,2.2160661e-05,0.00097361,-0.104047,-0.146030986,-0.0166666666666667,0.093,0.160666666666667,0.141666666666667,0.0716666666666666,0.15944734,-0.0166666666666667,0.093
1916,rcp45,-0.0813333333333334,-0.216333333333333,0.0476666666666666,-0.0953333333333334,0.039,-0.128333333333333,0.4319167,0.18754943,0.0578375,0.3740792,0.62514299,0.62412861,0.45733777,2.3327011e-05,0.000991055,-0.10695925,-0.144104531,0.958333333333333,-0.077,-0.0813333333333334,-0.0953333333333334,-0.128333333333333,0.18754943,0.958333333333333,-0.077
1917,rcp45,-0.166333333333333,-0.308333333333333,-0.0303333333333334,-0.195333333333333,0.039,-0.238333333333333,0.45896284,0.19611714,0.0783825,0.38058034,0.63495643,0.63390582,0.46354294,2.4554749e-05,0.001026055,-0.10929186,-0.145084229,3.275,-0.280166666666667,-0.166333333333333,-0.195333333333333,-0.238333333333333,0.19611714,3.275,-0.280166666666667
1918,rcp45,-0.0313333333333334,-0.181333333333333,0.114666666666667,-0.0603333333333334,0.038,-0.0883333333333334,0.46060663,0.20194318,0.071505,0.38910164,0.64454833,0.64343634,0.46929869,2.5847104e-05,0.001086145,-0.11106971,-0.14437698,0.0916666666666667,-0.2615,-0.0313333333333334,-0.0603333333333334,-0.0883333333333334,0.20194318,0.0916666666666667,-0.2615
1919,rcp45,0.0266666666666666,-0.115333333333333,0.166666666666667,0.000666666666666649,0.037,-0.0683333333333334,0.44587936,0.1947463,0.0426475,0.40323186,0.65373296,0.65255192,0.47460598,2.7207478e-05,0.00115384,-0.11051029,-0.139990812,-1.80833333333333,-0.187583333333333,0.0266666666666666,0.000666666666666649,-0.0683333333333334,0.1947463,-1.80833333333333,-0.187583333333333
1920,rcp45,0.0546666666666666,-0.0833333333333334,0.187666666666667,0.0386666666666666,0.037,-0.0583333333333334,0.42782497,0.11078276,0.013803125,0.41402184,0.6632174,0.66196722,0.48034937,2.8639451e-05,0.001221535,-0.1097669,-0.13942865,0.116666666666667,-0.336666666666667,0.0546666666666666,0.0386666666666666,-0.0583333333333334,0.11078276,0.116666666666667,-0.336666666666667
1921,rcp45,0.114666666666667,-0.0123333333333334,0.232666666666667,0.0966666666666666,0.036,0.0216666666666666,0.418204746,0.095703594,-0.00765625,0.425861,0.67352664,0.67220714,0.48696871,3.014679e-05,0.00128936,-0.10571212,-0.141953528,1.05,-0.221833333333333,0.114666666666667,0.0966666666666666,0.0216666666666666,0.095703594,1.05,-0.221833333333333
1922,rcp45,-0.000333333333333352,-0.123333333333333,0.118666666666667,0.00766666666666666,0.037,-0.0783333333333334,0.41813607,0.18103797,-0.02118375,0.43931982,0.68386156,0.68247251,0.49358042,3.1733463e-05,0.001357315,-0.10305381,-0.141487939,0.616666666666667,-0.321833333333333,-0.000333333333333352,0.00766666666666666,-0.0783333333333334,0.18103797,0.616666666666667,-0.321833333333333
1923,rcp45,0.0256666666666666,-0.0933333333333334,0.136666666666667,0.0276666666666666,0.036,-0.0483333333333333,0.41655561,0.20228589,-0.022185625,0.43874124,0.69378319,0.69232197,0.49974374,3.6655576e-05,0.00142456,-0.11007811,-0.144963849,-0.566666666666667,-0.326166666666667,0.0256666666666666,0.0276666666666666,-0.0483333333333333,0.20228589,-0.566666666666667,-0.326166666666667
1924,rcp45,0.00766666666666666,-0.115333333333333,0.123666666666667,0.0386666666666666,0.035,-0.0583333333333334,0.43234256,0.18926297,-0.009104375,0.44144694,0.70457035,0.70303302,0.50677828,4.5520957e-05,0.00149181,-0.1144135,-0.148709908,0.591666666666667,-0.154583333333333,0.00766666666666666,0.0386666666666666,-0.0583333333333334,0.18926297,0.591666666666667,-0.154583333333333
1925,rcp45,0.0866666666666666,-0.0363333333333334,0.200666666666667,0.0736666666666666,0.034,-0.00833333333333336,0.46763755,0.18926297,0.01456,0.45307756,0.71621844,0.71460345,0.51468174,5.528522e-05,0.001559705,-0.11438889,-0.148751991,-0.358333333333333,-0.161666666666667,0.0866666666666666,0.0736666666666666,-0.00833333333333336,0.18926297,-0.358333333333333,-0.161666666666667
1926,rcp45,0.193666666666667,0.0716666666666666,0.308666666666667,0.211666666666667,0.034,0.111666666666667,0.50410005,0.19714526,0.04036375,0.4637363,0.72749791,0.7257989,0.52213573,6.5563388e-05,0.00163345,-0.11533456,-0.148427051,-0.825,0.08325,0.193666666666667,0.211666666666667,0.111666666666667,0.19714526,-0.825,0.08325
1927,rcp45,0.0916666666666666,-0.0253333333333334,0.204666666666667,0.107666666666667,0.033,-0.00833333333333336,0.52616211,0.19508901,0.0554925,0.47066961,0.73876339,0.73697396,0.52957874,7.6382509e-05,0.00171305,-0.11660302,-0.151490766,0.391666666666667,0.107416666666667,0.0916666666666666,0.107666666666667,-0.00833333333333336,0.19508901,0.391666666666667,0.107416666666667
1928,rcp45,0.0956666666666666,-0.0213333333333334,0.205666666666667,0.131666666666667,0.031,0.00166666666666659,0.52888966,0.14573901,0.051016875,0.47787279,0.7507157,0.74883527,0.53788518,8.7771063e-05,0.001792655,-0.11856454,-0.154278373,0.775,-0.00816666666666667,0.0956666666666666,0.131666666666667,0.00166666666666659,0.14573901,0.775,-0.00816666666666667
1929,rcp45,-0.0483333333333333,-0.166333333333333,0.0626666666666667,-0.0483333333333333,0.031,-0.148333333333333,0.527966588,0.096046302,0.0412825,0.48668409,0.76252431,0.7605523,0.54617941,9.9759016e-05,0.00187226,-0.1215376,-0.154302631,0.891666666666667,-0.114166666666667,-0.0483333333333333,-0.0483333333333333,-0.148333333333333,0.096046302,0.891666666666667,-0.114166666666667
1930,rcp45,0.164666666666667,0.0476666666666666,0.276666666666667,0.173666666666667,0.03,0.0516666666666666,0.53076951,0.12174943,0.032589375,0.49818014,0.77375425,0.77168936,0.55402496,0.00011237791,0.001952515,-0.12319811,-0.152376,0.0416666666666667,0.00816666666666667,0.164666666666667,0.173666666666667,0.0516666666666666,0.12174943,0.0416666666666667,0.00816666666666667
1931,rcp45,0.214666666666667,0.0976666666666667,0.326666666666667,0.232666666666667,0.03,0.101666666666667,0.53210407,0.14642443,0.016454375,0.51564969,0.78532252,0.78315805,0.56229357,0.00013169941,0.00203277,-0.12149143,-0.148181395,0.366666666666667,0.175583333333333,0.214666666666667,0.232666666666667,0.101666666666667,0.14642443,0.366666666666667,0.175583333333333
1932,rcp45,0.164666666666667,0.0516666666666666,0.272666666666667,0.182666666666667,0.029,0.0316666666666666,0.53025506,0.11489526,-0.00354375,0.53379881,0.79695636,0.79469097,0.5705501,0.0001522451,0.0021131512,-0.11922538,-0.143932179,-1,0.22525,0.164666666666667,0.182666666666667,0.0316666666666666,0.11489526,-1,0.22525
1933,rcp45,0.0286666666666666,-0.0843333333333334,0.135666666666667,0.0226666666666666,0.028,-0.0883333333333334,0.53304044,0.12380568,-0.013908125,0.54694856,0.80778462,0.8054203,0.57792673,0.00016805898,0.0021962558,-0.11907929,-0.141756766,0.0833333333333333,0.189333333333333,0.0286666666666666,0.0226666666666666,-0.0883333333333334,0.12380568,0.0833333333333333,0.189333333333333
1934,rcp45,0.170666666666667,0.0586666666666666,0.277666666666667,0.160666666666667,0.027,0.0716666666666666,0.55487467,0.16218901,6.5625015e-05,0.55480904,0.81806099,0.8155774,0.5848599,0.00018474279,0.0022988452,-0.1209596,-0.142292353,-0.108333333333333,-0.0111666666666667,0.170666666666667,0.160666666666667,0.0716666666666666,0.16218901,-0.108333333333333,-0.0111666666666667
1935,rcp45,0.123666666666667,0.0146666666666667,0.228666666666667,0.127666666666667,0.027,0.00166666666666659,0.60391109,0.16938589,0.0409325,0.56297859,0.82822019,0.82559745,0.59178409,0.00020234558,0.0024203945,-0.12268848,-0.142553108,0.266666666666667,0.014,0.123666666666667,0.127666666666667,0.00166666666666659,0.16938589,0.266666666666667,0.014
1936,rcp45,0.154666666666667,0.0516666666666666,0.255666666666667,0.169666666666667,0.026,0.0416666666666666,0.65085595,0.18069526,0.081598125,0.56925783,0.83750402,0.83473899,0.59783591,0.00022091927,0.002544114,-0.12391449,-0.144331704,-0.291666666666667,0.146166666666667,0.154666666666667,0.169666666666667,0.0416666666666666,0.18069526,-0.291666666666667,0.146166666666667
1937,rcp45,0.275666666666667,0.173666666666667,0.373666666666667,0.321666666666667,0.026,0.161666666666667,0.66572568,0.17932443,0.09006375,0.57566193,0.84496815,0.84205751,0.60215445,0.00024051882,0.0026701208,-0.12434526,-0.144960957,0.0333333333333333,0.289166666666667,0.275666666666667,0.321666666666667,0.161666666666667,0.17932443,0.0333333333333333,0.289166666666667
1938,rcp45,0.295666666666667,0.189666666666667,0.397666666666667,0.315666666666667,0.026,0.171666666666667,0.67038886,0.16321714,0.0808325,0.58955637,0.85105148,0.84798863,0.60517523,0.00026120244,0.0028016531,-0.11957922,-0.141915893,1.34166666666667,0.23625,0.295666666666667,0.315666666666667,0.171666666666667,0.16321714,1.34166666666667,0.23625
1939,rcp45,0.249666666666667,0.140666666666667,0.355666666666667,0.290666666666667,0.026,0.171666666666667,0.67360961,0.16390255,0.073845625,0.59976398,0.85627489,0.85304972,0.60733189,0.00028303174,0.0029421436,-0.11641002,-0.14010089,-0.00833333333333332,0.10375,0.249666666666667,0.290666666666667,0.171666666666667,0.16390255,-0.00833333333333332,0.10375
1940,rcp45,0.315666666666667,0.191666666666667,0.436666666666667,0.371666666666667,0.027,0.321666666666667,0.66460418,0.18377964,0.064194375,0.60040981,0.86076046,0.85736141,0.60862547,0.00030607199,0.0030929779,-0.11984021,-0.140510446,-2.25,-0.03525,0.315666666666667,0.371666666666667,0.321666666666667,0.18377964,-2.25,-0.03525
1941,rcp45,0.321666666666667,0.203666666666667,0.435666666666667,0.357666666666667,0.029,0.381666666666667,0.64762015,0.19303276,0.050019375,0.59760078,0.86416773,0.86057622,0.60862547,0.0003303923,0.0032611237,-0.12276253,-0.143804425,-2.30833333333333,0.168,0.321666666666667,0.357666666666667,0.381666666666667,0.19303276,-2.30833333333333,0.168
1942,rcp45,0.274666666666667,0.149666666666667,0.394666666666667,0.306666666666667,0.032,0.251666666666667,0.62493671,0.17144214,0.030625,0.59431171,0.86626107,0.86245506,0.60733189,0.00035606592,0.0034499437,-0.12411134,-0.147838013,-0.025,0.176916666666667,0.274666666666667,0.306666666666667,0.251666666666667,0.17144214,-0.025,0.176916666666667
1943,rcp45,0.297666666666667,0.168666666666667,0.419666666666667,0.339666666666667,0.032,0.271666666666667,0.60660898,0.16630151,0.013610625,0.59299835,0.86781535,0.86377693,0.60560671,0.00038294328,0.0036554699,-0.12587675,-0.148940257,0.591666666666667,0.0263333333333333,0.297666666666667,0.339666666666667,0.271666666666667,0.16630151,0.591666666666667,0.0263333333333333
1944,rcp45,0.445666666666667,0.320666666666667,0.565666666666667,0.446666666666667,0.033,0.411666666666667,0.61223493,0.18926297,0.021004375,0.59123056,0.87001459,0.86572583,0.6043125,0.00041089084,0.0038778682,-0.12928125,-0.149502778,-0.433333333333333,0.34175,0.445666666666667,0.446666666666667,0.411666666666667,0.18926297,-0.433333333333333,0.34175
1945,rcp45,0.326666666666667,0.197666666666667,0.450666666666667,0.318666666666667,0.032,0.291666666666667,0.64023794,0.19988693,0.049966875,0.59027107,0.87329676,0.86873289,0.60388103,0.00044001216,0.0041238577,-0.13513816,-0.147887541,0.7,0.212333333333333,0.326666666666667,0.318666666666667,0.291666666666667,0.19988693,0.7,0.212333333333333
1946,rcp45,0.230666666666667,0.117666666666667,0.339666666666667,0.235666666666667,0.03,0.131666666666667,0.66726398,0.2070838,0.080705625,0.58655836,0.8776065,0.87271364,0.6043125,0.00047040931,0.0044224533,-0.13944985,-0.151598297,-1.20833333333333,0.0108333333333333,0.230666666666667,0.235666666666667,0.131666666666667,0.2070838,-1.20833333333333,0.0108333333333333
1947,rcp45,0.263666666666667,0.146666666666667,0.373666666666667,0.304666666666667,0.034,0.161666666666667,0.69061092,0.1988588,0.11165437,0.57895654,0.88312215,0.87778469,0.60560671,0.00050218923,0.004835267,-0.1436876,-0.16047801,0.258333333333333,-0.0936666666666667,0.263666666666667,0.304666666666667,0.161666666666667,0.1988588,0.258333333333333,-0.0936666666666667
1948,rcp45,0.262666666666667,0.149666666666667,0.370666666666667,0.231666666666667,0.035,0.101666666666667,0.70206277,0.19680255,0.12945625,0.57260652,0.88977366,0.88382644,0.60776302,0.00053546403,0.0054117535,-0.15143853,-0.165728601,-0.45,0.00341666666666667,0.262666666666667,0.231666666666667,0.101666666666667,0.19680255,-0.45,0.00341666666666667
1949,rcp45,0.227666666666667,0.119666666666667,0.326666666666667,0.187666666666667,0.03,0.0916666666666666,0.68925784,0.18926297,0.11637937,0.57287846,0.89752266,0.89083653,0.6107804,0.00057035133,0.006115782,-0.15690128,-0.167742917,-0.291666666666667,0.0823333333333333,0.227666666666667,0.187666666666667,0.0916666666666666,0.18926297,-0.291666666666667,0.0823333333333333
1950,rcp45,0.128666666666667,0.0226666666666666,0.226666666666667,0.102666666666667,0.029,0.0216666666666666,0.65477495,0.18686401,0.0807275,0.57404745,0.90684095,0.89927634,0.61508782,0.00060697463,0.006957635,-0.1612557,-0.1715378,2.35833333333333,-0.01825,0.128666666666667,0.102666666666667,0.0216666666666666,0.18686401,2.35833333333333,-0.01825
1951,rcp45,0.249666666666667,0.146666666666667,0.350666666666667,0.273666666666667,0.027,0.131666666666667,0.61071719,0.1906338,0.049030625,0.56168656,0.9180815,0.90957087,0.62111239,0.00064806373,0.00786257,-0.1590474,-0.197347545,-1,0.192833333333333,0.249666666666667,0.273666666666667,0.131666666666667,0.1906338,-1,0.192833333333333
1952,rcp45,0.329666666666667,0.231666666666667,0.431666666666667,0.346666666666667,0.028,0.211666666666667,0.58184491,0.18446505,0.031810625,0.55003428,0.93054444,0.92113547,0.62798987,0.00069375509,0.00871521,-0.15581274,-0.224697398,-0.491666666666667,0.283833333333333,0.329666666666667,0.346666666666667,0.211666666666667,0.18446505,-0.491666666666667,0.283833333333333
1953,rcp45,0.398666666666667,0.297666666666667,0.499666666666667,0.410666666666667,0.027,0.271666666666667,0.57054912,0.17555464,0.02046625,0.55008287,0.94386752,0.93353371,0.63528723,0.00074159231,0.00959221,-0.16243106,-0.231353577,-1.21666666666667,0.253166666666667,0.398666666666667,0.410666666666667,0.271666666666667,0.17555464,-1.21666666666667,0.253166666666667
1954,rcp45,0.172666666666667,0.0736666666666666,0.270666666666667,0.209666666666667,0.026,0.0516666666666666,0.57410981,0.18069526,0.022115625,0.55199419,0.95859195,0.94722074,0.64385931,0.00079172659,0.010579485,-0.16998176,-0.236616005,0.375,0.03175,0.172666666666667,0.209666666666667,0.0516666666666666,0.18069526,0.375,0.03175
1955,rcp45,0.111666666666667,0.0166666666666667,0.208666666666667,0.140666666666667,0.025,0.0616666666666666,0.61240496,0.2029713,0.057264375,0.55514058,0.97483248,0.96227255,0.65370065,0.00084431727,0.011715605,-0.17495569,-0.24473621,1.48333333333333,0.180916666666667,0.111666666666667,0.140666666666667,0.0616666666666666,0.2029713,1.48333333333333,0.180916666666667
